CALENDAR_DATE,PRICE,QUANTITY,SELL_ID
2012-05-19,23.36,38,2043
2012-05-20,23.36,32,2043
2012-05-21,23.36,36,2043
2012-05-22,23.36,34,2043
2012-05-23,23.36,36,2043
2012-05-24,23.36,34,2043
2012-05-25,23.36,26,2043
2012-05-26,23.36,34,2043
2012-05-27,23.36,32,2043
2012-05-28,23.36,36,2043
2012-05-29,23.36,32,2043
2012-05-30,23.36,34,2043
2012-05-31,23.36,26,2043
2012-01-06,23.36,30,2043
2012-02-06,23.36,38,2043
2012-03-06,23.36,36,2043
2012-04-06,23.36,36,2043
2012-05-06,23.36,40,2043
2012-06-06,23.36,36,2043
2012-07-06,23.36,26,2043
2012-08-06,23.36,34,2043
2012-09-06,23.36,38,2043
2012-10-06,23.36,38,2043
2012-11-06,23.36,36,2043
2012-12-06,23.36,38,2043
2012-06-13,23.36,40,2043
2012-06-14,23.36,28,2043
2012-06-15,23.36,32,2043
2012-06-16,23.36,28,2043
2012-06-17,23.36,26,2043
2012-06-18,23.36,32,2043
2012-06-19,23.36,34,2043
2012-06-20,23.36,34,2043
2012-06-21,23.36,28,2043
2012-06-22,23.36,26,2043
2012-06-23,23.36,32,2043
2012-06-24,23.36,32,2043
2012-06-25,23.36,32,2043
2012-06-26,23.36,32,2043
2012-06-27,23.36,32,2043
2012-06-28,23.36,26,2043
2012-06-29,23.36,30,2043
2012-06-30,23.36,38,2043
2012-01-07,23.36,38,2043
2012-02-07,23.36,40,2043
2012-03-07,23.36,32,2043
2012-04-07,23.36,38,2043
2012-05-07,23.36,26,2043
2012-06-07,23.36,28,2043
2012-07-07,23.36,36,2043
2012-08-07,23.36,34,2043
2012-09-07,23.36,38,2043
2012-10-07,23.36,38,2043
2012-11-07,23.36,32,2043
2012-12-07,23.36,32,2043
2012-07-13,23.36,32,2043
2012-07-14,23.36,34,2043
2012-07-15,23.36,40,2043
2012-07-16,23.36,38,2043
2012-07-17,23.36,32,2043
2012-07-18,23.36,34,2043
2012-07-19,23.36,30,2043
2012-07-20,23.36,28,2043
2012-07-21,23.36,34,2043
2012-07-22,23.36,32,2043
2012-07-23,23.36,36,2043
2012-07-24,23.36,36,2043
2012-07-25,23.36,38,2043
2012-07-26,23.36,26,2043
2012-07-27,23.36,26,2043
2012-07-28,23.36,40,2043
2012-07-29,23.36,38,2043
2012-07-30,23.36,34,2043
2012-07-31,23.36,40,2043
2012-01-08,23.36,32,2043
2012-02-08,23.36,28,2043
2012-03-08,23.36,32,2043
2012-04-08,23.36,38,2043
2012-05-08,23.36,40,2043
2012-06-08,23.36,34,2043
2012-07-08,23.36,36,2043
2012-08-08,23.36,40,2043
2012-09-08,23.36,28,2043
2012-10-08,23.36,32,2043
2012-11-08,23.36,32,2043
2012-12-08,23.36,32,2043
2012-08-13,23.36,36,2043
2012-08-14,23.36,34,2043
2012-08-15,23.36,36,2043
2012-08-16,23.36,34,2043
2012-08-17,23.36,34,2043
2012-08-18,23.36,40,2043
2012-08-19,23.36,34,2043
2012-08-20,23.36,36,2043
2012-08-21,23.36,40,2043
2012-08-22,23.36,36,2043
2012-08-23,23.36,26,2043
2012-08-24,23.36,32,2043
2012-08-25,23.36,32,2043
2012-08-26,23.36,38,2043
2012-08-27,23.36,36,2043
2012-08-28,23.36,40,2043
2012-08-29,23.36,32,2043
2012-08-30,23.36,32,2043
2012-08-31,23.36,30,2043
2012-01-09,23.36,32,2043
2012-02-09,23.36,36,2043
2012-03-09,23.36,34,2043
2012-04-09,23.36,36,2043
2012-05-09,23.36,40,2043
2012-06-09,23.36,28,2043
2012-07-09,23.36,32,2043
2012-08-09,23.36,36,2043
2012-09-09,23.36,38,2043
2012-10-09,24.49,36,2043
2012-11-09,24.49,30,2043
2012-12-09,24.49,36,2043
2012-09-13,24.49,32,2043
2012-09-14,24.49,26,2043
2012-09-15,24.49,30,2043
2012-09-16,24.49,36,2043
2012-09-17,24.49,28,2043
2012-09-18,24.49,34,2043
2012-09-19,24.49,36,2043
2012-09-20,24.49,26,2043
2012-09-21,24.49,30,2043
2012-09-22,24.49,28,2043
2012-09-23,24.49,32,2043
2012-09-24,24.49,32,2043
2012-09-25,24.49,34,2043
2012-09-26,24.49,28,2043
2012-09-27,24.49,32,2043
2012-09-28,24.49,30,2043
2012-09-29,24.49,34,2043
2012-09-30,24.49,28,2043
2012-01-10,24.49,28,2043
2012-02-10,24.49,34,2043
2012-03-10,24.49,30,2043
2012-04-10,24.49,28,2043
2012-05-10,24.49,26,2043
2012-06-10,24.49,30,2043
2012-07-10,24.49,30,2043
2012-08-10,24.49,32,2043
2012-09-10,24.49,30,2043
2012-10-10,24.49,30,2043
2012-11-10,24.49,24,2043
2012-12-10,24.49,32,2043
2012-10-13,24.49,32,2043
2012-10-14,24.49,24,2043
2012-10-15,24.49,28,2043
2012-10-16,24.49,24,2043
2012-10-17,24.49,28,2043
2012-10-18,24.49,22,2043
2012-10-19,24.49,22,2043
2012-10-20,24.49,32,2043
2012-10-21,24.49,30,2043
2012-10-22,24.49,36,2043
2012-10-23,24.49,32,2043
2012-10-24,24.49,30,2043
2012-10-25,24.49,30,2043
2012-10-26,24.49,32,2043
2012-10-27,24.49,32,2043
2012-10-28,24.49,28,2043
2012-10-29,24.49,36,2043
2012-10-30,24.49,30,2043
2012-10-31,24.49,28,2043
2012-01-11,24.49,24,2043
2012-02-11,24.49,28,2043
2012-03-11,24.49,30,2043
2012-04-11,24.49,34,2043
2012-05-11,24.49,32,2043
2012-06-11,24.49,28,2043
2012-07-11,24.49,32,2043
2012-08-11,24.49,26,2043
2012-09-11,24.49,28,2043
2012-10-11,24.49,30,2043
2012-11-11,24.49,32,2043
2012-12-11,24.49,34,2043
2012-11-13,24.49,30,2043
2012-11-14,24.49,32,2043
2012-11-15,24.49,30,2043
2012-11-16,24.49,24,2043
2012-11-17,24.49,32,2043
2012-11-18,24.49,28,2043
2012-11-19,24.49,36,2043
2012-11-20,24.49,36,2043
2012-11-21,24.49,34,2043
2012-11-22,24.49,30,2043
2012-11-23,24.49,30,2043
2012-11-24,24.49,32,2043
2012-11-25,24.49,30,2043
2012-11-26,24.49,30,2043
2012-11-27,24.49,28,2043
2012-11-28,24.49,30,2043
2012-11-29,24.49,32,2043
2012-11-30,24.49,32,2043
2012-01-12,24.49,32,2043
2012-02-12,24.49,34,2043
2012-03-12,24.49,34,2043
2012-04-12,24.49,34,2043
2012-05-12,24.49,28,2043
2012-06-12,24.49,24,2043
2012-07-12,24.49,32,2043
2012-08-12,24.49,30,2043
2012-09-12,24.49,30,2043
2012-10-12,24.49,32,2043
2012-11-12,24.49,32,2043
2012-12-12,24.49,30,2043
2012-12-13,24.49,32,2043
2012-12-14,24.49,26,2043
2012-12-15,24.49,32,2043
2012-12-16,24.49,30,2043
2012-12-17,24.49,32,2043
2012-12-18,24.49,34,2043
2012-12-19,24.49,36,2043
2012-12-20,24.49,34,2043
2012-12-21,24.49,30,2043
2012-12-22,24.49,32,2043
2012-12-23,24.49,32,2043
2012-12-24,24.49,28,2043
2012-12-25,24.49,32,2043
2012-12-26,24.49,34,2043
2012-12-27,24.49,34,2043
2012-12-28,24.49,26,2043
2012-12-29,24.49,40,2043
2012-12-30,24.49,40,2043
2012-12-31,24.49,32,2043
2013-01-01,24.49,30,2043
2013-02-01,24.49,32,2043
2013-03-01,24.49,30,2043
2013-04-01,24.49,32,2043
2013-05-01,24.49,40,2043
2013-06-01,24.49,34,2043
2013-07-01,24.49,28,2043
2013-08-01,24.64,30,2043
2013-09-01,24.64,36,2043
2013-10-01,24.64,28,2043
2013-11-01,24.64,26,2043
2013-12-01,24.64,34,2043
2013-01-13,24.64,28,2043
2013-01-14,24.64,28,2043
2013-01-15,24.64,26,2043
2013-01-16,24.64,40,2043
2013-01-17,24.64,28,2043
2013-01-18,24.64,28,2043
2013-01-19,24.64,36,2043
2013-01-20,24.64,32,2043
2013-01-21,24.64,38,2043
2013-01-22,24.64,36,2043
2013-01-23,24.64,36,2043
2013-01-24,24.64,30,2043
2013-01-25,24.64,30,2043
2013-01-26,24.64,38,2043
2013-01-27,24.64,38,2043
2013-01-28,24.64,36,2043
2013-01-29,24.64,34,2043
2013-01-30,24.64,32,2043
2013-01-31,24.64,30,2043
2013-01-02,24.64,26,2043
2013-02-02,24.64,38,2043
2013-03-02,24.64,30,2043
2013-04-02,24.64,30,2043
2013-05-02,24.64,32,2043
2013-06-02,24.64,32,2043
2013-07-02,24.64,28,2043
2013-08-02,24.64,26,2043
2013-09-02,24.64,26,2043
2013-10-02,24.64,40,2043
2013-11-02,24.64,40,2043
2013-12-02,24.64,36,2043
2013-02-13,24.64,36,2043
2013-02-14,24.64,26,2043
2013-02-15,24.64,32,2043
2013-02-16,24.64,34,2043
2013-02-17,24.64,32,2043
2013-02-18,24.64,34,2043
2013-02-19,24.64,32,2043
2013-02-20,24.64,34,2043
2013-02-21,24.64,28,2043
2013-02-22,24.64,28,2043
2013-02-23,24.64,38,2043
2013-02-24,24.64,36,2043
2013-02-25,24.64,30,2043
2013-02-26,24.64,34,2043
2013-02-27,24.64,34,2043
2013-02-28,24.64,30,2043
2013-01-03,24.64,26,2043
2013-02-03,24.64,34,2043
2013-03-03,24.64,30,2043
2013-04-03,24.64,32,2043
2013-05-03,24.64,28,2043
2013-06-03,24.64,34,2043
2013-07-03,24.64,30,2043
2013-08-03,24.64,28,2043
2013-09-03,24.64,32,2043
2013-10-03,24.64,30,2043
2013-11-03,24.64,34,2043
2013-12-03,24.64,34,2043
2013-03-13,25.13,42,2043
2013-03-13,25.41,52,2043
2013-03-13,25.13,38,2043
2013-03-13,25.41,52,2043
2013-03-14,24.64,32,2043
2013-03-15,24.64,32,2043
2013-03-16,24.64,32,2043
2013-03-17,24.64,36,2043
2013-03-18,24.64,34,2043
2013-03-19,24.64,30,2043
2013-03-20,24.64,32,2043
2013-03-21,24.64,30,2043
2013-03-22,24.64,30,2043
2013-03-23,24.64,34,2043
2013-03-24,24.64,28,2043
2013-03-25,24.64,28,2043
2013-03-26,24.64,30,2043
2013-03-27,24.64,28,2043
2013-03-28,24.64,24,2043
2013-03-29,24.64,26,2043
2013-03-30,24.64,30,2043
2013-03-31,24.64,30,2043
2013-01-04,24.64,30,2043
2013-02-04,24.64,32,2043
2013-03-04,24.64,32,2043
2013-04-04,24.64,26,2043
2013-05-04,24.64,28,2043
2013-06-04,24.64,36,2043
2013-07-04,24.64,36,2043
2013-08-04,24.64,28,2043
2013-09-04,24.64,28,2043
2013-10-04,24.64,30,2043
2013-11-04,24.64,26,2043
2013-12-04,24.64,24,2043
2013-04-13,24.64,30,2043
2013-04-14,24.64,24,2043
2013-04-15,24.64,32,2043
2013-04-16,24.64,26,2043
2013-04-17,24.64,32,2043
2013-04-18,24.64,28,2043
2013-04-19,24.64,24,2043
2013-04-20,24.64,32,2043
2013-04-21,24.64,32,2043
2013-04-22,24.64,28,2043
2013-04-23,24.64,28,2043
2013-04-24,24.64,28,2043
2013-04-25,24.64,24,2043
2013-04-26,24.64,24,2043
2013-04-27,24.64,32,2043
2013-04-28,24.64,28,2043
2013-04-29,24.64,36,2043
2013-04-30,24.64,30,2043
2013-01-05,24.64,32,2043
2013-02-05,24.64,28,2043
2013-03-05,24.64,24,2043
2013-04-05,24.64,34,2043
2013-05-05,24.64,32,2043
2013-06-05,24.64,36,2043
2013-07-05,24.72,32,2043
2013-08-05,24.72,30,2043
2013-09-05,24.72,30,2043
2013-10-05,24.72,28,2043
2013-11-05,24.72,30,2043
2013-12-05,24.72,30,2043
2013-05-13,24.72,30,2043
2013-05-14,24.72,36,2043
2013-05-15,24.72,34,2043
2013-05-16,24.72,28,2043
2013-05-17,24.72,24,2043
2013-05-18,24.72,36,2043
2013-05-19,24.72,28,2043
2013-05-20,24.72,32,2043
2013-05-21,24.72,36,2043
2013-05-22,24.72,32,2043
2013-05-23,24.72,26,2043
2013-05-24,24.72,26,2043
2013-05-25,24.72,30,2043
2013-05-26,24.72,36,2043
2013-05-27,24.72,36,2043
2013-05-28,24.72,36,2043
2013-05-29,24.72,34,2043
2013-05-30,24.72,24,2043
2013-05-31,24.72,26,2043
2013-01-06,24.72,28,2043
2013-02-06,24.72,34,2043
2013-03-06,24.72,32,2043
2013-04-06,24.72,32,2043
2013-05-06,24.72,32,2043
2013-06-06,24.72,28,2043
2013-07-06,24.72,30,2043
2013-08-06,24.72,36,2043
2013-09-06,24.72,30,2043
2013-10-06,24.72,32,2043
2013-11-06,24.72,28,2043
2013-12-06,24.72,30,2043
2013-06-13,24.72,28,2043
2013-06-14,24.72,26,2043
2013-06-15,24.72,36,2043
2013-06-16,24.72,34,2043
2013-06-17,24.72,36,2043
2013-06-18,24.72,32,2043
2013-06-19,24.72,32,2043
2013-06-20,24.72,30,2043
2013-06-21,24.72,28,2043
2013-06-22,24.72,36,2043
2013-06-23,24.72,28,2043
2013-06-24,24.72,28,2043
2013-06-25,24.72,34,2043
2013-06-26,24.72,34,2043
2013-06-27,24.72,30,2043
2013-06-28,24.72,28,2043
2013-06-29,24.72,34,2043
2013-06-30,24.72,34,2043
2013-01-07,24.72,28,2043
2013-02-07,24.72,32,2043
2013-03-07,24.72,34,2043
2013-04-07,24.72,24,2043
2013-05-07,24.72,24,2043
2013-06-07,24.72,32,2043
2013-07-07,24.72,36,2043
2013-08-07,24.72,30,2043
2013-09-07,24.72,34,2043
2013-10-07,24.72,34,2043
2013-11-07,24.72,24,2043
2013-12-07,24.72,24,2043
2013-07-13,24.72,34,2043
2013-07-14,24.72,30,2043
2013-07-15,24.72,32,2043
2013-07-16,24.72,34,2043
2013-07-17,24.72,28,2043
2013-07-18,24.72,32,2043
2013-07-19,24.72,32,2043
2013-07-20,24.72,28,2043
2013-07-21,24.72,32,2043
2013-07-22,24.72,30,2043
2013-07-23,24.72,36,2043
2013-07-24,24.72,30,2043
2013-07-25,24.72,26,2043
2013-07-26,24.72,30,2043
2013-07-27,24.72,36,2043
2013-07-28,24.72,32,2043
2013-07-29,24.72,32,2043
2013-07-30,24.72,36,2043
2013-07-31,24.72,28,2043
2013-01-08,24.72,28,2043
2013-02-08,24.72,32,2043
2013-03-08,24.72,36,2043
2013-04-08,24.72,34,2043
2013-05-08,24.72,30,2043
2013-06-08,24.72,36,2043
2013-07-08,24.72,34,2043
2013-08-08,24.72,32,2043
2013-09-08,24.72,28,2043
2013-10-08,24.72,28,2043
2013-11-08,24.72,32,2043
2013-12-08,24.72,34,2043
2013-08-13,24.72,28,2043
2013-08-14,24.72,40,2043
2013-08-15,24.72,26,2043
2013-08-16,24.72,28,2043
2013-08-17,24.72,32,2043
2013-08-18,24.72,30,2043
2013-08-19,24.72,30,2043
2013-08-20,24.72,34,2043
2013-08-21,24.72,36,2043
2013-08-22,24.72,24,2043
2013-08-23,24.72,32,2043
2013-08-24,24.72,28,2043
2013-08-25,24.72,30,2043
2013-08-26,24.72,32,2043
2013-08-27,24.72,36,2043
2013-08-28,24.72,34,2043
2013-08-29,24.72,32,2043
2013-08-30,24.72,24,2043
2013-08-31,24.72,28,2043
2013-01-09,24.72,36,2043
2013-02-09,24.72,28,2043
2013-03-09,24.72,36,2043
2013-04-09,22.12,42,2043
2013-05-09,22.12,30,2043
2013-06-09,22.12,28,2043
2013-07-09,22.12,42,2043
2013-08-09,22.12,42,2043
2013-09-09,22.12,46,2043
2013-10-09,22.12,40,2043
2013-11-09,22.12,46,2043
2013-12-09,22.12,34,2043
2013-09-13,22.12,36,2043
2013-09-14,22.12,34,2043
2013-09-15,22.12,38,2043
2013-09-16,22.12,36,2043
2013-09-17,22.12,42,2043
2013-09-18,22.12,34,2043
2013-09-19,22.12,32,2043
2013-09-20,22.12,34,2043
2013-09-21,22.12,36,2043
2013-09-22,22.12,36,2043
2013-09-23,22.12,34,2043
2013-09-24,22.12,34,2043
2013-09-25,22.12,36,2043
2013-09-26,22.12,36,2043
2013-09-27,22.12,34,2043
2013-09-28,22.12,38,2043
2013-09-29,22.12,42,2043
2013-09-30,22.12,40,2043
2013-01-10,22.12,36,2043
2013-02-10,22.12,36,2043
2013-03-10,22.12,36,2043
2013-04-10,22.12,32,2043
2013-05-10,22.12,42,2043
2013-06-10,22.12,40,2043
2013-07-10,22.12,36,2043
2013-08-10,22.12,38,2043
2013-09-10,22.12,40,2043
2013-10-10,22.12,32,2043
2013-11-10,22.12,28,2043
2013-12-10,22.12,36,2043
2013-10-13,22.12,32,2043
2013-10-14,22.12,28,2043
2013-10-15,22.12,36,2043
2013-10-16,22.12,28,2043
2013-10-17,22.12,30,2043
2013-10-18,22.12,30,2043
2013-10-19,22.12,34,2043
2013-10-20,22.12,34,2043
2013-10-21,22.12,38,2043
2013-10-22,22.12,34,2043
2013-10-23,22.12,34,2043
2013-10-24,22.12,36,2043
2013-10-25,22.12,36,2043
2013-10-26,22.12,38,2043
2013-10-27,22.12,34,2043
2013-10-28,22.12,34,2043
2013-10-29,22.12,40,2043
2013-10-30,22.12,42,2043
2013-10-31,22.12,32,2043
2013-01-11,22.12,34,2043
2013-02-11,22.12,38,2043
2013-03-11,22.12,40,2043
2013-04-11,22.12,40,2043
2013-05-11,22.12,40,2043
2013-06-11,22.12,36,2043
2013-07-11,22.12,28,2043
2013-08-11,22.12,28,2043
2013-09-11,22.12,42,2043
2013-10-11,22.12,36,2043
2013-11-11,22.12,36,2043
2013-12-11,22.12,42,2043
2013-11-13,22.12,40,2043
2013-11-14,22.12,30,2043
2013-11-15,22.12,30,2043
2013-11-16,22.12,36,2043
2013-11-17,22.12,40,2043
2013-11-18,22.12,40,2043
2013-11-19,22.12,34,2043
2013-11-20,22.12,38,2043
2013-11-21,22.12,34,2043
2013-11-22,22.12,34,2043
2013-11-23,22.12,42,2043
2013-11-24,22.12,36,2043
2013-11-25,22.12,38,2043
2013-11-26,22.12,40,2043
2013-11-27,22.12,38,2043
2013-11-28,22.12,28,2043
2013-11-29,22.12,32,2043
2013-11-30,22.12,40,2043
2013-01-12,22.12,40,2043
2013-02-12,22.12,42,2043
2013-03-12,22.12,40,2043
2013-04-12,22.12,42,2043
2013-05-12,22.12,36,2043
2013-06-12,22.12,28,2043
2013-07-12,22.12,40,2043
2013-08-12,22.12,40,2043
2013-09-12,22.12,38,2043
2013-10-12,22.12,44,2043
2013-11-12,22.12,34,2043
2013-12-12,22.12,38,2043
2013-12-13,22.12,32,2043
2013-12-14,22.12,40,2043
2013-12-15,22.12,46,2043
2013-12-16,22.12,36,2043
2013-12-17,22.12,42,2043
2013-12-18,22.12,46,2043
2013-12-19,22.12,32,2043
2013-12-20,22.12,30,2043
2013-12-21,22.12,44,2043
2013-12-22,22.12,46,2043
2013-12-23,22.12,40,2043
2013-12-24,22.12,40,2043
2013-12-25,22.12,42,2043
2013-12-26,22.12,32,2043
2013-12-27,22.12,32,2043
2013-12-28,22.12,36,2043
2013-12-29,22.12,46,2043
2013-12-30,22.12,40,2043
2013-12-31,22.12,40,2043
2014-01-01,22.12,34,2043
2014-02-01,23.96,34,2043
2014-03-01,23.96,24,2043
2014-04-01,23.96,42,2043
2014-05-01,23.96,42,2043
2014-06-01,23.96,34,2043
2014-07-01,23.96,38,2043
2014-08-01,23.96,38,2043
2014-09-01,23.96,34,2043
2014-10-01,23.96,28,2043
2014-11-01,23.96,40,2043
2014-12-01,23.96,34,2043
2014-01-13,23.96,32,2043
2014-01-14,23.96,34,2043
2014-01-15,23.96,32,2043
2014-01-16,23.96,32,2043
2014-01-17,23.96,32,2043
2014-01-18,23.96,42,2043
2014-01-19,23.96,36,2043
2014-01-20,23.96,38,2043
2014-01-21,23.96,34,2043
2014-01-22,23.96,42,2043
2014-01-23,23.96,36,2043
2014-01-24,23.96,36,2043
2014-01-25,23.96,36,2043
2014-01-26,23.96,38,2043
2014-01-27,23.96,38,2043
2014-01-28,23.96,38,2043
2014-01-29,23.96,36,2043
2014-01-30,23.96,30,2043
2014-01-31,23.96,28,2043
2014-01-02,23.96,34,2043
2014-02-02,23.96,40,2043
2014-03-02,23.96,36,2043
2014-04-02,23.96,36,2043
2014-05-02,23.96,42,2043
2014-06-02,23.96,32,2043
2014-07-02,23.96,34,2043
2014-08-02,23.96,36,2043
2014-09-02,23.96,36,2043
2014-10-02,23.96,34,2043
2014-11-02,23.96,30,2043
2014-12-02,23.96,30,2043
2014-02-13,23.96,32,2043
2014-02-14,23.96,28,2043
2014-02-15,23.96,34,2043
2014-02-16,23.96,40,2043
2014-02-17,23.96,40,2043
2014-02-18,23.96,36,2043
2014-02-19,23.96,42,2043
2014-02-20,23.96,32,2043
2014-02-21,23.96,22,2043
2014-02-22,23.96,32,2043
2014-02-23,23.96,28,2043
2014-02-24,23.96,28,2043
2014-02-25,23.96,24,2043
2014-02-26,23.96,32,2043
2014-02-27,23.96,26,2043
2014-02-28,23.96,24,2043
2014-01-03,23.96,38,2043
2014-02-03,23.96,42,2043
2014-03-03,23.96,40,2043
2014-04-03,23.96,40,2043
2014-05-03,23.96,34,2043
2014-06-03,23.96,30,2043
2014-07-03,23.96,28,2043
2014-08-03,23.96,36,2043
2014-09-03,23.96,38,2043
2014-10-03,23.96,34,2043
2014-11-03,23.96,36,2043
2014-12-03,23.96,38,2043
2014-03-13,23.96,24,2043
2014-03-14,23.96,30,2043
2014-03-15,23.96,36,2043
2014-03-16,23.96,36,2043
2014-03-17,23.96,36,2043
2014-03-18,23.96,30,2043
2014-03-19,23.96,38,2043
2014-03-20,23.96,26,2043
2014-03-21,23.96,28,2043
2014-03-22,23.96,38,2043
2014-03-23,23.96,32,2043
2014-03-24,23.96,38,2043
2014-03-25,23.96,34,2043
2014-03-26,23.96,38,2043
2014-03-27,23.96,28,2043
2014-03-28,23.96,24,2043
2014-03-29,23.96,34,2043
2014-03-30,23.96,30,2043
2014-03-31,23.96,32,2043
2014-01-04,23.96,30,2043
2014-02-04,23.96,30,2043
2014-03-04,23.96,32,2043
2014-04-04,23.96,26,2043
2014-05-04,23.96,38,2043
2014-06-04,23.96,32,2043
2014-07-04,23.96,36,2043
2014-08-04,23.96,30,2043
2014-09-04,23.96,36,2043
2014-10-04,23.96,28,2043
2014-11-04,23.96,32,2043
2014-12-04,23.96,38,2043
2014-04-13,23.96,32,2043
2014-04-14,23.96,36,2043
2014-04-15,23.96,34,2043
2014-04-16,23.96,28,2043
2014-04-17,23.96,28,2043
2014-04-18,23.96,26,2043
2014-04-19,23.96,34,2043
2014-04-20,23.96,30,2043
2014-04-21,23.96,36,2043
2014-04-22,23.96,34,2043
2014-04-23,23.96,32,2043
2014-04-24,23.96,24,2043
2014-04-25,23.96,32,2043
2014-04-26,23.96,38,2043
2014-04-27,23.96,34,2043
2014-04-28,23.96,32,2043
2014-04-29,23.96,32,2043
2014-04-30,23.96,38,2043
2014-01-05,23.96,26,2043
2014-02-05,23.34,34,2043
2014-03-05,23.34,40,2043
2014-04-05,23.34,40,2043
2014-05-05,23.34,40,2043
2014-06-05,23.34,38,2043
2014-07-05,23.34,36,2043
2014-08-05,23.34,26,2043
2014-09-05,23.34,30,2043
2014-10-05,23.34,40,2043
2014-11-05,23.34,34,2043
2014-12-05,23.34,34,2043
2014-05-13,23.34,32,2043
2014-05-14,23.34,40,2043
2014-05-15,23.34,28,2043
2014-05-16,23.34,28,2043
2014-05-17,23.34,34,2043
2014-05-18,23.34,32,2043
2014-05-19,23.34,32,2043
2014-05-20,23.34,38,2043
2014-05-21,23.34,38,2043
2014-05-22,23.34,34,2043
2014-05-23,23.34,26,2043
2014-05-24,23.34,40,2043
2014-05-25,23.34,40,2043
2014-05-26,23.34,40,2043
2014-05-27,23.34,34,2043
2014-05-28,23.34,40,2043
2014-05-29,23.34,32,2043
2014-05-30,23.34,28,2043
2014-05-31,23.34,40,2043
2014-01-06,23.34,40,2043
2014-02-06,23.34,34,2043
2014-03-06,23.34,32,2043
2014-04-06,23.34,38,2043
2014-05-06,23.34,30,2043
2014-06-06,23.34,30,2043
2014-07-06,23.34,40,2043
2014-08-06,23.34,40,2043
2014-09-06,23.34,34,2043
2014-10-06,23.34,36,2043
2014-11-06,23.34,40,2043
2014-12-06,23.34,26,2043
2014-06-13,23.34,26,2043
2014-06-14,23.34,40,2043
2014-06-15,23.34,38,2043
2014-06-16,23.34,36,2043
2014-06-17,23.34,38,2043
2014-06-18,23.34,40,2043
2014-06-19,23.34,32,2043
2014-06-20,23.34,26,2043
2014-06-21,23.34,32,2043
2014-06-22,23.34,30,2043
2014-06-23,23.34,34,2043
2014-06-24,23.34,26,2043
2014-06-25,23.34,36,2043
2014-06-26,23.34,26,2043
2014-06-27,23.34,34,2043
2014-06-28,23.34,36,2043
2014-06-29,23.34,34,2043
2014-06-30,23.34,38,2043
2014-01-07,23.34,36,2043
2014-02-07,23.34,40,2043
2014-03-07,23.34,26,2043
2014-04-07,23.34,26,2043
2014-05-07,23.34,36,2043
2014-06-07,23.34,36,2043
2014-07-07,23.34,38,2043
2014-08-07,23.34,34,2043
2014-09-07,23.34,40,2043
2014-10-07,23.34,32,2043
2014-11-07,23.34,26,2043
2014-12-07,23.34,38,2043
2014-07-13,23.34,32,2043
2014-07-14,23.34,34,2043
2014-07-15,23.34,32,2043
2014-07-16,23.34,36,2043
2014-07-17,23.34,26,2043
2014-07-18,23.34,26,2043
2014-07-19,23.34,36,2043
2014-07-20,23.34,38,2043
2014-07-21,23.34,34,2043
2014-07-22,23.34,40,2043
2014-07-23,23.34,40,2043
2014-07-24,23.34,34,2043
2014-07-25,23.34,28,2043
2014-07-26,23.34,32,2043
2014-07-27,23.34,38,2043
2014-07-28,23.34,36,2043
2014-07-29,23.34,38,2043
2014-07-30,23.34,38,2043
2014-07-31,23.34,26,2043
2014-01-08,23.34,30,2043
2014-02-08,23.34,34,2043
2014-03-08,23.34,38,2043
2014-04-08,23.34,38,2043
2014-05-08,23.34,40,2043
2014-06-08,23.34,34,2043
2014-07-08,23.34,34,2043
2014-08-08,23.34,26,2043
2014-09-08,23.34,38,2043
2014-10-08,23.34,36,2043
2014-11-08,23.34,40,2043
2014-12-08,23.34,40,2043
2014-08-13,23.34,36,2043
2014-08-14,23.34,34,2043
2014-08-15,23.34,34,2043
2014-08-16,23.34,38,2043
2014-08-17,23.34,40,2043
2014-08-18,23.34,32,2043
2014-08-19,23.34,36,2043
2014-08-20,23.34,36,2043
2014-08-21,23.34,28,2043
2014-08-22,23.34,28,2043
2014-08-23,23.34,38,2043
2014-08-24,23.34,34,2043
2014-08-25,23.34,34,2043
2014-08-26,23.34,38,2043
2014-08-27,23.34,38,2043
2014-08-28,23.34,34,2043
2014-08-29,23.34,26,2043
2014-08-30,24.85,28,2043
2014-08-31,24.85,28,2043
2014-01-09,24.85,34,2043
2014-02-09,24.85,36,2043
2014-03-09,24.85,30,2043
2014-04-09,24.85,24,2043
2014-05-09,24.85,28,2043
2014-06-09,24.85,28,2043
2014-07-09,24.85,30,2043
2014-08-09,24.85,34,2043
2014-09-09,24.85,28,2043
2014-10-09,24.85,36,2043
2014-11-09,24.85,30,2043
2014-12-09,24.85,30,2043
2014-09-13,24.85,30,2043
2014-09-14,24.85,32,2043
2014-09-15,24.85,34,2043
2014-09-16,24.85,32,2043
2014-09-17,24.85,28,2043
2014-09-18,24.85,30,2043
2014-09-19,24.85,24,2043
2014-09-20,24.85,32,2043
2014-09-21,24.85,28,2043
2014-09-22,24.85,30,2043
2014-09-23,24.85,32,2043
2014-09-24,24.85,28,2043
2014-09-25,24.85,28,2043
2014-09-26,24.85,28,2043
2014-09-27,24.85,30,2043
2014-09-28,24.85,36,2043
2014-09-29,24.85,34,2043
2014-09-30,24.85,30,2043
2014-01-10,24.85,28,2043
2014-02-10,24.85,20,2043
2014-03-10,24.85,24,2043
2014-04-10,24.85,36,2043
2014-05-10,24.85,32,2043
