UserId,Age,Gender,UserType,Address
2095173,30,M,Fast,ID
1491853,32,M,Fast,KS
1377409,26,M,Inspiration,GA
2074994,28,M,Inspiration,HI
1725729,18,F,Fast,AL
205192,24,F,Value,FL
1941273,18,F,Fast,AL
2072709,22,F,Value,DC
837324,22,F,Value,DC
1620734,30,M,Fast,ID
1422383,28,M,Inspiration,HI
27541,28,M,Inspiration,HI
263086,30,M,Fast,ID
1718974,26,M,Inspiration,GA
1593427,22,F,Value,DC
2082975,18,F,Fast,AL
2144475,18,F,Fast,AL
1896351,34,M,Value,LA
1775878,26,M,Inspiration,GA
1257282,20,F,Fast,CA
401228,30,M,Fast,ID
707245,26,M,Inspiration,GA
19126,22,F,Value,DC
1565875,24,F,Value,FL
743588,36,M,Value,ME
1632020,32,M,Fast,KS
1845977,38,M,Inspiration,NE
1191449,22,F,Value,DC
1847278,24,F,Value,FL
2068849,24,F,Value,FL
1490061,36,M,Value,ME
1239844,24,F,Value,FL
2084702,30,M,Fast,ID
842526,30,M,Fast,ID
1995405,26,M,Inspiration,GA
1066822,34,M,Value,LA
2105421,28,M,Inspiration,HI
170110,22,F,Value,DC
1478847,28,M,Inspiration,HI
56244,24,F,Value,FL
1432696,26,M,Inspiration,GA
2026313,36,M,Value,ME
281981,28,M,Inspiration,HI
50808,28,M,Inspiration,HI
814929,28,M,Inspiration,HI
80058,26,M,Inspiration,GA
538528,30,M,Fast,ID
1270267,28,M,Inspiration,HI
1512435,20,F,Fast,CA
2111064,24,F,Value,FL
1722049,28,M,Inspiration,HI
1832847,26,M,Inspiration,GA
1846417,38,M,Inspiration,NE
1054768,22,F,Value,DC
1773775,30,M,Fast,ID
1160193,22,F,Value,DC
2111828,24,F,Value,FL
1550864,26,M,Inspiration,GA
1901314,36,M,Value,ME
196766,32,M,Fast,KS
2146219,22,F,Value,DC
2165418,22,F,Value,DC
1095822,34,M,Value,LA
1974936,22,F,Value,DC
1282505,24,F,Value,FL
2020007,18,F,Fast,AL
1988728,22,F,Value,DC
822122,26,M,Inspiration,GA
688889,34,M,Value,LA
2153920,18,F,Fast,AL
28555,22,F,Value,DC
2008173,22,F,Value,DC
1790642,24,F,Value,FL
487560,28,M,Inspiration,HI
1431415,28,M,Inspiration,HI
2090253,30,M,Fast,ID
2155549,24,F,Value,FL
2004908,24,F,Value,FL
1687232,22,F,Value,DC
1875090,24,F,Value,FL
1820394,18,F,Fast,AL
1844666,28,M,Inspiration,HI
1538022,26,M,Inspiration,GA
1950268,26,M,Inspiration,GA
1028387,30,M,Fast,ID
1157179,28,M,Inspiration,HI
1139977,26,M,Inspiration,GA
1781237,18,F,Fast,AL
2031959,24,F,Value,FL
1069212,36,M,Value,ME
1998543,24,F,Value,FL
468788,24,F,Value,FL
900646,26,M,Inspiration,GA
1827959,24,F,Value,FL
1121491,26,M,Inspiration,GA
1865654,22,F,Value,DC
1255295,28,M,Inspiration,HI
1959988,36,M,Value,ME
2027785,28,M,Inspiration,HI
1985543,36,M,Value,ME
2087222,24,F,Value,FL
1767507,22,F,Value,DC
1868648,24,F,Value,FL
865167,26,M,Inspiration,GA
1502009,24,F,Value,FL
1812040,24,F,Value,FL
2047325,34,M,Value,LA
1595080,26,M,Inspiration,GA
1356244,26,M,Inspiration,GA
1992312,24,F,Value,FL
2165029,32,M,Fast,KS
1962162,20,F,Fast,CA
1729192,36,M,Value,ME
1489829,24,F,Value,FL
2168563,20,F,Fast,CA
2134674,20,F,Fast,CA
1217354,32,M,Fast,KS
1641770,26,M,Inspiration,GA
1994210,20,F,Fast,CA
1754600,32,M,Fast,KS
2023435,22,F,Value,DC
1391184,24,F,Value,FL
2106367,26,M,Inspiration,GA
1751155,20,F,Fast,CA
119048,36,M,Value,ME
987692,24,F,Value,FL
1588324,26,M,Inspiration,GA
1185967,30,M,Fast,ID
205505,24,F,Value,FL
1996938,22,F,Value,DC
1692342,20,F,Fast,CA
2171631,28,M,Inspiration,HI
1867719,20,F,Fast,CA
1902878,22,F,Value,DC
1946315,28,M,Inspiration,HI
1243803,30,M,Fast,ID
1817028,28,M,Inspiration,HI
158689,36,M,Value,ME
2174427,26,M,Inspiration,GA
1006569,32,M,Fast,KS
1846540,38,M,Inspiration,NE
1289856,24,F,Value,FL
166325,34,M,Value,LA
1603768,20,F,Fast,CA
1188425,24,F,Value,FL
2140347,20,F,Fast,CA
1416351,20,F,Fast,CA
1292115,32,M,Fast,KS
1171991,22,F,Value,DC
1486958,28,M,Inspiration,HI
1201605,22,F,Value,DC
1471831,26,M,Inspiration,GA
10802,24,F,Value,FL
1062008,24,F,Value,FL
172203,30,M,Fast,ID
1671743,24,F,Value,FL
2140210,22,F,Value,DC
1725613,22,F,Value,DC
185876,24,F,Value,FL
1974844,28,M,Inspiration,HI
2117967,26,M,Inspiration,GA
1675208,28,M,Inspiration,HI
1680899,26,M,Inspiration,GA
1852746,30,M,Fast,ID
2014815,26,M,Inspiration,GA
1897358,22,F,Value,DC
1841818,20,F,Fast,CA
1709637,22,F,Value,DC
1737350,26,M,Inspiration,GA
1906364,32,M,Fast,KS
1185561,30,M,Fast,ID
1642600,22,F,Value,DC
1749230,24,F,Value,FL
1879712,24,F,Value,FL
569201,26,M,Inspiration,GA
1389235,28,M,Inspiration,HI
1399197,22,F,Value,DC
1262071,36,M,Value,ME
1889530,28,M,Inspiration,HI
2145946,20,F,Fast,CA
2165432,24,F,Value,FL
1581960,28,M,Inspiration,HI
1559232,22,F,Value,DC
2136060,22,F,Value,DC
595026,32,M,Fast,KS
106277,30,M,Fast,ID
1490620,22,F,Value,DC
1648479,22,F,Value,DC
1157117,26,M,Inspiration,GA
21679,26,M,Inspiration,GA
1638357,22,F,Value,DC
1629638,20,F,Fast,CA
60777,34,M,Value,LA
987722,28,M,Inspiration,HI
61682,24,F,Value,FL
2134902,24,F,Value,FL
1029148,28,M,Inspiration,HI
1816083,22,F,Value,DC
1912693,22,F,Value,DC
1913379,22,F,Value,DC
1680783,24,F,Value,FL
604797,22,F,Value,DC
2030204,26,M,Inspiration,GA
2018912,24,F,Value,FL
1983594,22,F,Value,DC
1776097,24,F,Value,FL
1776073,28,M,Inspiration,HI
2158298,36,M,Value,ME
426047,26,M,Inspiration,GA
1359719,26,M,Inspiration,GA
444515,22,F,Value,DC
735811,24,F,Value,FL
1551526,24,F,Value,FL
1699716,28,M,Inspiration,HI
159747,26,M,Inspiration,GA
2113198,18,F,Fast,AL
1684507,22,F,Value,DC
95335,30,M,Fast,ID
1875745,24,F,Value,FL
1364935,24,F,Value,FL
1134323,24,F,Value,FL
1717113,34,M,Value,LA
1608077,20,F,Fast,CA
1454834,28,M,Inspiration,HI
2154795,24,F,Value,FL
1767699,28,M,Inspiration,HI
1684760,26,M,Inspiration,GA
1101073,32,M,Fast,KS
208896,26,M,Inspiration,GA
1319539,26,M,Inspiration,GA
1624619,24,F,Value,FL
2070760,22,F,Value,DC
1371087,28,M,Inspiration,HI
539914,36,M,Value,ME
2174946,22,F,Value,DC
2055528,30,M,Fast,ID
2010329,26,M,Inspiration,GA
1719353,24,F,Value,FL
1656300,24,F,Value,FL
2152900,24,F,Value,FL
2006827,24,F,Value,FL
2109528,20,F,Fast,CA
1778695,22,F,Value,DC
2008364,22,F,Value,DC
1849418,18,F,Fast,AL
1628204,24,F,Value,FL
2048742,20,F,Fast,CA
1182508,24,F,Value,FL
2164916,24,F,Value,FL
2064950,20,F,Fast,CA
711389,36,M,Value,ME
721265,30,M,Fast,ID
339286,22,F,Value,DC
1616409,24,F,Value,FL
446083,20,F,Fast,CA
1092357,28,M,Inspiration,HI
2163926,28,M,Inspiration,HI
1893633,20,F,Fast,CA
799578,32,M,Fast,KS
436954,36,M,Value,ME
584068,26,M,Inspiration,GA
2142693,28,M,Inspiration,HI
2160109,22,F,Value,DC
2156737,20,F,Fast,CA
528147,26,M,Inspiration,GA
1408332,22,F,Value,DC
2078360,22,F,Value,DC
1720786,24,F,Value,FL
1974004,24,F,Value,FL
148208,24,F,Value,FL
2005936,22,F,Value,DC
1977708,22,F,Value,DC
1893565,22,F,Value,DC
969530,28,M,Inspiration,HI
1687263,24,F,Value,FL
2046236,18,F,Fast,AL
1848268,38,M,Inspiration,NE
721845,22,F,Value,DC
1635936,20,F,Fast,CA
1633140,22,F,Value,DC
1655613,22,F,Value,DC
2174625,22,F,Value,DC
424036,22,F,Value,DC
1112963,28,M,Inspiration,HI
1216999,36,M,Value,ME
1945233,38,M,Inspiration,NE
1783286,18,F,Fast,AL
2152173,18,F,Fast,AL
1898164,24,F,Value,FL
533738,28,M,Inspiration,HI
1056595,20,F,Fast,CA
220119,30,M,Fast,ID
196530,24,F,Value,FL
2083828,24,F,Value,FL
1254892,30,M,Fast,ID
1733946,22,F,Value,DC
764934,24,F,Value,FL
2130775,18,F,Fast,AL
136052,30,M,Fast,ID
890954,30,M,Fast,ID
784536,28,M,Inspiration,HI
1145343,24,F,Value,FL
469013,26,M,Inspiration,GA
2105131,24,F,Value,FL
1847735,20,F,Fast,CA
303515,28,M,Inspiration,HI
1724371,18,F,Fast,AL
904583,36,M,Value,ME
1569354,22,F,Value,DC
2005974,32,M,Fast,KS
1916844,28,M,Inspiration,HI
1816260,22,F,Value,DC
2160291,34,M,Value,LA
2026818,36,M,Value,ME
2172621,22,F,Value,DC
1678018,20,F,Fast,CA
972476,26,M,Inspiration,GA
1632904,22,F,Value,DC
1458061,26,M,Inspiration,GA
2009576,36,M,Value,ME
1841665,30,M,Fast,ID
2098877,24,F,Value,FL
1950657,36,M,Value,ME
437005,24,F,Value,FL
1926188,22,F,Value,DC
2053579,22,F,Value,DC
1781848,24,F,Value,FL
1324908,32,M,Fast,KS
2133974,26,M,Inspiration,GA
2114027,18,F,Fast,AL
1871327,18,F,Fast,AL
1617635,20,F,Fast,CA
1081330,34,M,Value,LA
1770866,30,M,Fast,ID
986541,26,M,Inspiration,GA
1941877,22,F,Value,DC
1622448,24,F,Value,FL
180475,28,M,Inspiration,HI
278233,28,M,Inspiration,HI
1735674,22,F,Value,DC
51591,30,M,Fast,ID
1785969,24,F,Value,FL
1827782,24,F,Value,FL
900943,28,M,Inspiration,HI
1628396,24,F,Value,FL
1638005,20,F,Fast,CA
2080080,22,F,Value,DC
353541,26,M,Inspiration,GA
1384759,26,M,Inspiration,GA
1571906,34,M,Value,LA
2105384,28,M,Inspiration,HI
431860,26,M,Inspiration,GA
1654463,24,F,Value,FL
1783149,28,M,Inspiration,HI
1977166,20,F,Fast,CA
89976,26,M,Inspiration,GA
1525145,22,F,Value,DC
1550628,24,F,Value,FL
1884945,30,M,Fast,ID
1535007,24,F,Value,FL
1550437,22,F,Value,DC
1778619,26,M,Inspiration,GA
1002578,32,M,Fast,KS
2109993,24,F,Value,FL
1998772,18,F,Fast,AL
1123396,32,M,Fast,KS
89563,26,M,Inspiration,GA
1197755,32,M,Fast,KS
302136,34,M,Value,LA
257917,28,M,Inspiration,HI
1465687,28,M,Inspiration,HI
1270519,24,F,Value,FL
1444606,24,F,Value,FL
1846646,38,M,Inspiration,NE
2119138,18,F,Fast,AL
1917346,28,M,Inspiration,HI
1902564,28,M,Inspiration,HI
771352,28,M,Inspiration,HI
2175776,26,M,Inspiration,GA
1394079,26,M,Inspiration,GA
1749022,28,M,Inspiration,HI
1656399,32,M,Fast,KS
299832,28,M,Inspiration,HI
1174473,24,F,Value,FL
2140340,20,F,Fast,CA
2151626,22,F,Value,DC
2138641,22,F,Value,DC
1312745,22,F,Value,DC
288423,28,M,Inspiration,HI
957701,20,F,Fast,CA
308473,30,M,Fast,ID
112827,24,F,Value,FL
1683661,24,F,Value,FL
1688140,30,M,Fast,ID
1398688,26,M,Inspiration,GA
1837354,22,F,Value,DC
72305,24,F,Value,FL
2138818,22,F,Value,DC
1759694,22,F,Value,DC
1882187,20,F,Fast,CA
943612,36,M,Value,ME
1136365,30,M,Fast,ID
1797375,24,F,Value,FL
846777,20,F,Fast,CA
1971645,18,F,Fast,AL
1675413,32,M,Fast,KS
2090543,24,F,Value,FL
2144185,22,F,Value,DC
1520577,26,M,Inspiration,GA
1990509,22,F,Value,DC
1952125,28,M,Inspiration,HI
1838092,24,F,Value,FL
1762083,22,F,Value,DC
1046787,24,F,Value,FL
2158663,26,M,Inspiration,GA
1655491,26,M,Inspiration,GA
199811,24,F,Value,FL
426542,24,F,Value,FL
1808002,22,F,Value,DC
1839457,22,F,Value,DC
2114973,28,M,Inspiration,HI
2119824,24,F,Value,FL
426597,28,M,Inspiration,HI
1976145,22,F,Value,DC
1051859,28,M,Inspiration,HI
1403702,26,M,Inspiration,GA
530591,32,M,Fast,KS
1697125,24,F,Value,FL
1068437,32,M,Fast,KS
371262,30,M,Fast,ID
1073134,26,M,Inspiration,GA
1684194,22,F,Value,DC
931650,26,M,Inspiration,GA
1028448,30,M,Fast,ID
1893909,24,F,Value,FL
842182,20,F,Fast,CA
1181907,32,M,Fast,KS
2017840,22,F,Value,DC
708563,32,M,Fast,KS
1481533,20,F,Fast,CA
1521062,28,M,Inspiration,HI
1244992,22,F,Value,DC
1765022,24,F,Value,FL
790209,30,M,Fast,ID
1148122,24,F,Value,FL
1639873,28,M,Inspiration,HI
1839266,24,F,Value,FL
1528054,24,F,Value,FL
1707015,22,F,Value,DC
2008326,20,F,Fast,CA
1607110,24,F,Value,FL
1668774,26,M,Inspiration,GA
2012965,30,M,Fast,ID
2074956,22,F,Value,DC
1523363,30,M,Fast,ID
1660532,22,F,Value,DC
1655897,26,M,Inspiration,GA
289451,24,F,Value,FL
1761093,20,F,Fast,CA
1970921,20,F,Fast,CA
1500241,28,M,Inspiration,HI
2157949,20,F,Fast,CA
2159547,22,F,Value,DC
1481144,26,M,Inspiration,GA
694668,34,M,Value,LA
939646,32,M,Fast,KS
2092042,28,M,Inspiration,HI
1263948,22,F,Value,DC
1802512,26,M,Inspiration,GA
715097,26,M,Inspiration,GA
1781688,18,F,Fast,AL
1622714,24,F,Value,FL
2117349,36,M,Value,ME
1402019,24,F,Value,FL
2058468,28,M,Inspiration,HI
1956994,24,F,Value,FL
77280,34,M,Value,LA
1556583,26,M,Inspiration,GA
1423816,24,F,Value,FL
1867924,24,F,Value,FL
733527,36,M,Value,ME
1080033,32,M,Fast,KS
1674911,28,M,Inspiration,HI
1833554,30,M,Fast,ID
1765596,24,F,Value,FL
2105018,22,F,Value,DC
22164,26,M,Inspiration,GA
1496384,24,F,Value,FL
2167726,28,M,Inspiration,HI
1497374,22,F,Value,DC
1281478,24,F,Value,FL
1265058,26,M,Inspiration,GA
931343,22,F,Value,DC
1584289,22,F,Value,DC
1974943,26,M,Inspiration,GA
1855471,22,F,Value,DC
1563246,26,M,Inspiration,GA
2089578,26,M,Inspiration,GA
2155259,24,F,Value,FL
2129519,18,F,Fast,AL
1762731,36,M,Value,ME
793705,26,M,Inspiration,GA
2168099,26,M,Inspiration,GA
1670128,24,F,Value,FL
1754354,18,F,Fast,AL
2174076,20,F,Fast,CA
1767033,28,M,Inspiration,HI
1471756,26,M,Inspiration,GA
2086249,26,M,Inspiration,GA
1823319,30,M,Fast,ID
1550369,20,F,Fast,CA
1695398,32,M,Fast,KS
1996785,30,M,Fast,ID
140028,22,F,Value,DC
1866132,30,M,Fast,ID
1836265,22,F,Value,DC
1614443,26,M,Inspiration,GA
1973779,18,F,Fast,AL
1835756,24,F,Value,FL
1683197,24,F,Value,FL
475397,24,F,Value,FL
1241526,26,M,Inspiration,GA
170537,30,M,Fast,ID
1565301,24,F,Value,FL
1759861,24,F,Value,FL
1252997,20,F,Fast,CA
1683548,24,F,Value,FL
2090888,22,F,Value,DC
1809009,30,M,Fast,ID
1669429,26,M,Inspiration,GA
1670480,30,M,Fast,ID
1564144,24,F,Value,FL
605343,20,F,Fast,CA
1483056,24,F,Value,FL
1111553,24,F,Value,FL
1418898,24,F,Value,FL
1752237,26,M,Inspiration,GA
1911795,28,M,Inspiration,HI
1033701,22,F,Value,DC
1512862,24,F,Value,FL
523647,24,F,Value,FL
85138,38,M,Inspiration,NE
1631075,22,F,Value,DC
730680,22,F,Value,DC
845404,20,F,Fast,CA
1207812,24,F,Value,FL
2109092,18,F,Fast,AL
2176063,24,F,Value,FL
1706261,24,F,Value,FL
1569767,32,M,Fast,KS
1746564,22,F,Value,DC
1331852,24,F,Value,FL
1823623,18,F,Fast,AL
1747410,20,F,Fast,CA
291935,22,F,Value,DC
2063127,20,F,Fast,CA
1471268,24,F,Value,FL
1753869,28,M,Inspiration,HI
1572972,22,F,Value,DC
1322423,28,M,Inspiration,HI
2074918,28,M,Inspiration,HI
1867009,20,F,Fast,CA
499990,24,F,Value,FL
931411,24,F,Value,FL
1589758,24,F,Value,FL
1821032,20,F,Fast,CA
2168419,24,F,Value,FL
1584190,22,F,Value,DC
1815918,24,F,Value,FL
917583,28,M,Inspiration,HI
320123,34,M,Value,LA
2045536,24,F,Value,FL
1636223,28,M,Inspiration,HI
2085290,28,M,Inspiration,HI
1806650,28,M,Inspiration,HI
304185,26,M,Inspiration,GA
1700702,26,M,Inspiration,GA
2171358,28,M,Inspiration,HI
509856,24,F,Value,FL
329553,20,F,Fast,CA
1582790,28,M,Inspiration,HI
426566,24,F,Value,FL
354371,22,F,Value,DC
1782480,24,F,Value,FL
1533874,24,F,Value,FL
1456173,28,M,Inspiration,HI
1945912,24,F,Value,FL
2162158,22,F,Value,DC
1958120,28,M,Inspiration,HI
1348164,38,M,Inspiration,NE
1704420,26,M,Inspiration,GA
1751735,20,F,Fast,CA
1691994,22,F,Value,DC
1664141,22,F,Value,DC
911376,20,F,Fast,CA
1882569,18,F,Fast,AL
1178655,32,M,Fast,KS
1630887,26,M,Inspiration,GA
1708296,28,M,Inspiration,HI
1708715,26,M,Inspiration,GA
721128,28,M,Inspiration,HI
2168907,20,F,Fast,CA
1957984,18,F,Fast,AL
1667548,22,F,Value,DC
1918152,20,F,Fast,CA
194335,20,F,Fast,CA
347878,26,M,Inspiration,GA
1883498,24,F,Value,FL
413573,24,F,Value,FL
658670,24,F,Value,FL
986572,28,M,Inspiration,HI
1979306,22,F,Value,DC
2125283,24,F,Value,FL
1471343,26,M,Inspiration,GA
1071154,34,M,Value,LA
883222,24,F,Value,FL
2060591,22,F,Value,DC
2031454,24,F,Value,FL
1910705,24,F,Value,FL
2032673,36,M,Value,ME
635715,20,F,Fast,CA
1738934,28,M,Inspiration,HI
1777711,20,F,Fast,CA
1009164,36,M,Value,ME
2050134,26,M,Inspiration,GA
1833547,24,F,Value,FL
1819084,30,M,Fast,ID
2087352,22,F,Value,DC
2139112,18,F,Fast,AL
25325,24,F,Value,FL
408746,24,F,Value,FL
1707107,28,M,Inspiration,HI
920316,30,M,Fast,ID
1100106,36,M,Value,ME
361607,28,M,Inspiration,HI
195158,28,M,Inspiration,HI
716476,26,M,Inspiration,GA
1838252,26,M,Inspiration,GA
1623414,22,F,Value,DC
2075878,26,M,Inspiration,GA
1289252,30,M,Fast,ID
678484,24,F,Value,FL
2164176,18,F,Fast,AL
1378758,24,F,Value,FL
2012507,22,F,Value,DC
838352,28,M,Inspiration,HI
233485,24,F,Value,FL
1607551,24,F,Value,FL
1501279,24,F,Value,FL
1714450,22,F,Value,DC
2158366,18,F,Fast,AL
655706,24,F,Value,FL
1650991,18,F,Fast,AL
1592222,22,F,Value,DC
1586023,20,F,Fast,CA
2118858,34,M,Value,LA
1768590,28,M,Inspiration,HI
764453,26,M,Inspiration,GA
219550,20,F,Fast,CA
2076707,34,M,Value,LA
314627,34,M,Value,LA
1274845,22,F,Value,DC
1058544,32,M,Fast,KS
1673143,24,F,Value,FL
2122490,20,F,Fast,CA
1672283,22,F,Value,DC
1970068,26,M,Inspiration,GA
2157437,22,F,Value,DC
57487,26,M,Inspiration,GA
1025171,24,F,Value,FL
1845649,26,M,Inspiration,GA
2085488,18,F,Fast,AL
1481182,28,M,Inspiration,HI
1359139,26,M,Inspiration,GA
2014136,22,F,Value,DC
1063067,22,F,Value,DC
2089380,20,F,Fast,CA
2062564,22,F,Value,DC
1471961,26,M,Inspiration,GA
1571029,26,M,Inspiration,GA
2153606,24,F,Value,FL
2110661,20,F,Fast,CA
1081726,36,M,Value,ME
1983457,32,M,Fast,KS
1050593,22,F,Value,DC
1319744,36,M,Value,ME
29866,22,F,Value,DC
2127447,18,F,Fast,AL
1521980,28,M,Inspiration,HI
1289504,22,F,Value,DC
1371117,22,F,Value,DC
1968751,20,F,Fast,CA
1620010,24,F,Value,FL
2169454,24,F,Value,FL
1904063,32,M,Fast,KS
942707,24,F,Value,FL
1269636,26,M,Inspiration,GA
198845,20,F,Fast,CA
390324,30,M,Fast,ID
1080279,28,M,Inspiration,HI
1078375,34,M,Value,LA
1745727,30,M,Fast,ID
1704953,18,F,Fast,AL
2041538,26,M,Inspiration,GA
512170,26,M,Inspiration,GA
197008,24,F,Value,FL
536654,28,M,Inspiration,HI
1808507,20,F,Fast,CA
2163391,22,F,Value,DC
1845946,38,M,Inspiration,NE
1103725,38,M,Inspiration,NE
1885089,22,F,Value,DC
1627330,30,M,Fast,ID
2101249,18,F,Fast,AL
1461184,24,F,Value,FL
1960984,20,F,Fast,CA
991439,26,M,Inspiration,GA
580855,26,M,Inspiration,GA
2134834,36,M,Value,ME
1433068,26,M,Inspiration,GA
1705830,18,F,Fast,AL
2139686,28,M,Inspiration,HI
1914925,32,M,Fast,KS
950252,24,F,Value,FL
39292,30,M,Fast,ID
1680318,20,F,Fast,CA
1527125,22,F,Value,DC
969544,22,F,Value,DC
1592560,22,F,Value,DC
176324,28,M,Inspiration,HI
274938,24,F,Value,FL
881952,32,M,Fast,KS
1596374,26,M,Inspiration,GA
421318,36,M,Value,ME
1511551,22,F,Value,DC
1756976,26,M,Inspiration,GA
2014433,26,M,Inspiration,GA
1598491,22,F,Value,DC
2162851,24,F,Value,FL
1900942,18,F,Fast,AL
532649,28,M,Inspiration,HI
1377836,36,M,Value,ME
25394,24,F,Value,FL
1701891,32,M,Fast,KS
1812689,34,M,Value,LA
1907415,24,F,Value,FL
895393,22,F,Value,DC
2165357,22,F,Value,DC
1777025,28,M,Inspiration,HI
2134820,26,M,Inspiration,GA
573888,24,F,Value,FL
1881791,20,F,Fast,CA
1687317,32,M,Fast,KS
2047806,36,M,Value,ME
1986823,22,F,Value,DC
922580,36,M,Value,ME
1627214,26,M,Inspiration,GA
2152456,24,F,Value,FL
768529,22,F,Value,DC
1029674,24,F,Value,FL
2105353,28,M,Inspiration,HI
1659925,32,M,Fast,KS
1828055,18,F,Fast,AL
1980777,20,F,Fast,CA
782273,22,F,Value,DC
2159387,22,F,Value,DC
1642903,18,F,Fast,AL
1465663,24,F,Value,FL
712072,24,F,Value,FL
2079173,24,F,Value,FL
1848206,38,M,Inspiration,NE
1357357,24,F,Value,FL
25578,20,F,Fast,CA
1758468,28,M,Inspiration,HI
1582902,20,F,Fast,CA
1555937,28,M,Inspiration,HI
46917,32,M,Fast,KS
906320,32,M,Fast,KS
1938624,20,F,Fast,CA
23536,28,M,Inspiration,HI
1462273,22,F,Value,DC
1393928,20,F,Fast,CA
490963,24,F,Value,FL
2005929,22,F,Value,DC
2034394,32,M,Fast,KS
1862380,22,F,Value,DC
1688369,20,F,Fast,CA
1638350,24,F,Value,FL
2157178,26,M,Inspiration,GA
1620253,22,F,Value,DC
1620871,24,F,Value,FL
2071460,22,F,Value,DC
1454698,38,M,Inspiration,NE
2164374,24,F,Value,FL
1919531,36,M,Value,ME
1942058,32,M,Fast,KS
794696,34,M,Value,LA
595071,22,F,Value,DC
2141191,20,F,Fast,CA
232013,22,F,Value,DC
1178068,30,M,Fast,ID
397873,26,M,Inspiration,GA
140356,30,M,Fast,ID
2148497,22,F,Value,DC
1219594,22,F,Value,DC
1968867,22,F,Value,DC
2069610,20,F,Fast,CA
520410,26,M,Inspiration,GA
2168610,22,F,Value,DC
2082326,20,F,Fast,CA
1655767,22,F,Value,DC
1623315,28,M,Inspiration,HI
1983532,20,F,Fast,CA
132917,26,M,Inspiration,GA
1891349,22,F,Value,DC
1478861,24,F,Value,FL
1671064,20,F,Fast,CA
1983082,26,M,Inspiration,GA
265196,24,F,Value,FL
1125543,26,M,Inspiration,GA
1831666,34,M,Value,LA
1971607,20,F,Fast,CA
1948029,30,M,Fast,ID
1932097,18,F,Fast,AL
2081831,18,F,Fast,AL
1762038,36,M,Value,ME
1672337,32,M,Fast,KS
668119,32,M,Fast,KS
1056168,30,M,Fast,ID
1761673,22,F,Value,DC
1936415,22,F,Value,DC
2146059,32,M,Fast,KS
2087048,26,M,Inspiration,GA
1749619,20,F,Fast,CA
1952521,26,M,Inspiration,GA
1180627,28,M,Inspiration,HI
770700,24,F,Value,FL
1999601,18,F,Fast,AL
910317,28,M,Inspiration,HI
1976091,22,F,Value,DC
532625,28,M,Inspiration,HI
549190,22,F,Value,DC
1333795,24,F,Value,FL
1606800,24,F,Value,FL
1609746,24,F,Value,FL
1693250,22,F,Value,DC
1749534,22,F,Value,DC
2130621,22,F,Value,DC
1869508,18,F,Fast,AL
934474,36,M,Value,ME
2163797,20,F,Fast,CA
2123555,26,M,Inspiration,GA
1853630,28,M,Inspiration,HI
1079580,30,M,Fast,ID
2112880,22,F,Value,DC
1807770,18,F,Fast,AL
1677936,22,F,Value,DC
1518895,34,M,Value,LA
300682,24,F,Value,FL
1813235,24,F,Value,FL
1960724,24,F,Value,FL
1752879,36,M,Value,ME
1284264,22,F,Value,DC
2055115,34,M,Value,LA
933989,34,M,Value,LA
2082135,24,F,Value,FL
1911535,34,M,Value,LA
2060423,20,F,Fast,CA
172876,34,M,Value,LA
1893299,18,F,Fast,AL
2100648,20,F,Fast,CA
2145885,30,M,Fast,ID
1614061,18,F,Fast,AL
2083163,26,M,Inspiration,GA
2008999,26,M,Inspiration,GA
1643474,22,F,Value,DC
614284,24,F,Value,FL
66731,24,F,Value,FL
1715812,22,F,Value,DC
61774,28,M,Inspiration,HI
258556,30,M,Fast,ID
2082128,20,F,Fast,CA
1008594,26,M,Inspiration,GA
2048254,28,M,Inspiration,HI
1937719,28,M,Inspiration,HI
205758,26,M,Inspiration,GA
1841191,18,F,Fast,AL
288096,34,M,Value,LA
516175,28,M,Inspiration,HI
1817691,34,M,Value,LA
912397,26,M,Inspiration,GA
2115192,28,M,Inspiration,HI
911956,24,F,Value,FL
81123,36,M,Value,ME
522671,26,M,Inspiration,GA
601666,28,M,Inspiration,HI
1996290,24,F,Value,FL
2128109,26,M,Inspiration,GA
221611,26,M,Inspiration,GA
346673,20,F,Fast,CA
1712996,26,M,Inspiration,GA
1315029,26,M,Inspiration,GA
1647366,22,F,Value,DC
1128346,26,M,Inspiration,GA
2070866,24,F,Value,FL
2070231,18,F,Fast,AL
930803,28,M,Inspiration,HI
2035162,28,M,Inspiration,HI
1733281,22,F,Value,DC
836037,24,F,Value,FL
328976,24,F,Value,FL
652248,22,F,Value,DC
1491082,26,M,Inspiration,GA
1587068,24,F,Value,FL
50450,34,M,Value,LA
926172,24,F,Value,FL
1528330,24,F,Value,FL
2007490,26,M,Inspiration,GA
1956963,22,F,Value,DC
51058,34,M,Value,LA
1918886,36,M,Value,ME
1779821,28,M,Inspiration,HI
20696,24,F,Value,FL
1335440,22,F,Value,DC
1871839,30,M,Fast,ID
2020359,32,M,Fast,KS
1267970,36,M,Value,ME
1691468,26,M,Inspiration,GA
1926935,20,F,Fast,CA
1747271,22,F,Value,DC
556416,22,F,Value,DC
334564,26,M,Inspiration,GA
2161168,34,M,Value,LA
1473026,22,F,Value,DC
1731195,22,F,Value,DC
1752831,24,F,Value,FL
1810555,24,F,Value,FL
1958387,36,M,Value,ME
1628938,28,M,Inspiration,HI
1366625,20,F,Fast,CA
1689922,32,M,Fast,KS
